Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-004291,2022-11-02,2022-11-06,Second Class,CUS-7839,Mary Anderson,Corporate,India,Hyderabad,Hyderabad,Asia Pacific,PRD-7087,Furniture,Chairs,Gaming Chair,883.92,3,0.23,94.26
ORD-002400,2022-11-03,2022-11-04,Same Day,CUS-9871,Sarah Davis,Corporate,India,Bangalore,Bangalore,Asia Pacific,PRD-8531,Technology,Accessories,Wireless Mouse,247.1,5,0.24,21.23
ORD-002244,2022-11-03,2022-11-08,Same Day,CUS-9593,Nancy Smith,Corporate,India,Delhi,Delhi,Asia Pacific,PRD-5769,Technology,Accessories,Keyboard,225.47,4,0.14,15.55
ORD-001304,2022-11-03,2022-11-04,First Class,CUS-8137,Richard Thomas,Consumer,Germany,Cologne,Cologne,Europe,PRD-9908,Furniture,Furnishings,Bookshelf,935.7,4,0.01,199.55
ORD-001765,2022-11-03,2022-11-08,First Class,CUS-9669,Mary Rodriguez,Home Office,Italy,Turin,Turin,Europe,PRD-4723,Technology,Computers,Dell Laptop,16489.1,10,0.0,1433.28
ORD-000465,2022-11-03,2022-11-06,First Class,CUS-3204,Emily Rodriguez,Corporate,Australia,Sydney,Sydney,Asia Pacific,PRD-9908,Furniture,Furnishings,Bookshelf,773.2,6,0.15,134.12
ORD-000794,2022-11-03,2022-11-07,Same Day,CUS-5994,Jane Moore,Consumer,Japan,Osaka,Osaka,Asia Pacific,PRD-5635,Technology,Accessories,Webcam,437.68,8,0.16,66.07
ORD-003441,2022-11-03,2022-11-08,First Class,CUS-5324,Richard Williams,Corporate,Japan,Sapporo,Sapporo,Asia Pacific,PRD-5263,Technology,Phones,iPhone 13,1719.17,2,0.1,306.67
ORD-000710,2022-11-03,2022-11-06,Second Class,CUS-4728,Lisa Miller,Corporate,Australia,Perth,Perth,Asia Pacific,PRD-6228,Office Supplies,Binders,Index Binder,107.3,10,0.29,20.06
ORD-002943,2022-11-04,2022-11-05,Second Class,CUS-8652,John Jackson,Corporate,Argentina,Rosario,Rosario,South America,PRD-4485,Furniture,Chairs,Ergonomic Chair,1462.28,5,0.12,84.72
ORD-001520,2022-11-04,2022-11-05,Second Class,CUS-7674,Emily Davis,Consumer,United Kingdom,Glasgow,Glasgow,Europe,PRD-5347,Office Supplies,Paper,Cardstock,192.13,7,0.24,52.79
ORD-003435,2022-11-04,2022-11-11,Second Class,CUS-3423,David Thomas,Corporate,Argentina,Rosario,Rosario,South America,PRD-7357,Office Supplies,Storage,Storage Box,95.68,4,0.32,-2.55
ORD-002250,2022-11-04,2022-11-07,Second Class,CUS-4718,Michael Jones,Corporate,Mexico,Guadalajara,Guadalajara,North America,PRD-5911,Office Supplies,Binders,D-Ring Binder,105.12,8,0.32,12.53
ORD-002492,2022-11-04,2022-11-11,Second Class,CUS-9245,Nancy Davis,Corporate,Argentina,Buenos Aires,Buenos Aires,South America,PRD-1622,Office Supplies,Art,Pencils,65.18,3,0.17,-3.03
ORD-001199,2022-11-04,2022-11-11,Second Class,CUS-6781,Linda Moore,Consumer,Argentina,La Plata,La Plata,South America,PRD-9999,Office Supplies,Paper,Color Paper,155.17,9,0.17,-4.42
ORD-002203,2022-11-04,2022-11-08,Standard Class,CUS-8731,David Smith,Home Office,United States,New York,New York,North America,PRD-7357,Office Supplies,Storage,Storage Box,428.21,9,0.1,159.43
ORD-001623,2022-11-04,2022-11-10,Second Class,CUS-4681,Linda Anderson,Home Office,Canada,Calgary,Calgary,North America,PRD-4485,Furniture,Chairs,Ergonomic Chair,862.42,2,0.02,198.42
ORD-002318,2022-11-04,2022-11-10,Standard Class,CUS-9631,Richard Thomas,Home Office,Germany,Hamburg,Hamburg,Europe,PRD-2294,Technology,Computers,MacBook Pro,1872.25,1,0.07,177.9
ORD-002737,2022-11-04,2022-11-08,Second Class,CUS-8495,Patricia Martinez,Consumer,Japan,Sapporo,Sapporo,Asia Pacific,PRD-1357,Office Supplies,Binders,3-Ring Binder,124.16,8,0.04,36.09
ORD-000908,2022-11-05,2022-11-11,Standard Class,CUS-7722,Lisa Jones,Consumer,Australia,Sydney,Sydney,Asia Pacific,PRD-2119,Furniture,Furnishings,Wall Shelf,989.31,6,0.16,184.65
ORD-002181,2022-11-05,2022-11-09,Same Day,CUS-1102,Mary Anderson,Corporate,China,Shanghai,Shanghai,Asia Pacific,PRD-7039,Technology,Phones,Google Pixel 6,5818.42,9,0.21,611.05
ORD-004729,2022-11-05,2022-11-10,Same Day,CUS-2412,William Anderson,Consumer,Canada,Toronto,Toronto,North America,PRD-1465,Technology,Computers,ASUS VivoBook,3504.15,2,0.09,401.41
ORD-001032,2022-11-05,2022-11-08,Second Class,CUS-7131,John Jackson,Consumer,United States,Houston,Houston,North America,PRD-4723,Technology,Computers,Dell Laptop,6138.78,3,0.04,958.63
ORD-000651,2022-11-05,2022-11-06,First Class,CUS-2520,Mary Wilson,Consumer,Mexico,Monterrey,Monterrey,North America,PRD-4342,Furniture,Furnishings,Cabinet,747.47,4,0.04,129.35
ORD-003474,2022-11-05,2022-11-06,Same Day,CUS-2204,Nancy Smith,Consumer,Brazil,Salvador,Salvador,South America,PRD-5635,Technology,Accessories,Webcam,102.48,2,0.04,5.63
ORD-002355,2022-11-06,2022-11-07,Second Class,CUS-3315,Patricia Anderson,Consumer,United Kingdom,Manchester,Manchester,Europe,PRD-4129,Furniture,Chairs,Conference Chair,3667.05,8,0.16,519.74
ORD-001251,2022-11-06,2022-11-08,Standard Class,CUS-3694,David Jones,Consumer,France,Nice,Nice,Europe,PRD-7087,Furniture,Chairs,Gaming Chair,4804.42,10,0.18,659.57
ORD-000061,2022-11-06,2022-11-07,Second Class,CUS-9042,Emily Smith,Home Office,France,Paris,Paris,Europe,PRD-0608,Technology,Accessories,Laptop Bag,155.56,2,0.02,24.26
ORD-004912,2022-11-06,2022-11-09,First Class,CUS-9067,James Rodriguez,Home Office,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-0739,Furniture,Chairs,Office Chair,306.93,1,0.08,19.16
ORD-004346,2022-11-07,2022-11-14,Second Class,CUS-5765,Patricia Garcia,Corporate,Mexico,Tijuana,Tijuana,North America,PRD-9402,Office Supplies,Paper,Notebook,212.32,8,0.2,34.84
ORD-004282,2022-11-07,2022-11-14,Same Day,CUS-1932,Patricia Brown,Corporate,Japan,Sapporo,Sapporo,Asia Pacific,PRD-0692,Office Supplies,Paper,Copy Paper,115.22,7,0.18,27.96
ORD-003381,2022-11-07,2022-11-09,Standard Class,CUS-7317,David Wilson,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,PRD-3599,Furniture,Tables,Standing Desk,2357.25,6,0.07,198.41
ORD-002886,2022-11-07,2022-11-10,First Class,CUS-5615,Emily Wilson,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,PRD-3103,Office Supplies,Art,Markers,68.41,3,0.1,-3.98
ORD-003008,2022-11-08,2022-11-09,Second Class,CUS-5289,Linda Williams,Home Office,China,Chengdu,Chengdu,Asia Pacific,PRD-4723,Technology,Computers,Dell Laptop,8972.04,6,0.07,847.28
ORD-000456,2022-11-08,2022-11-15,Standard Class,CUS-9470,David Moore,Home Office,Australia,Melbourne,Melbourne,Asia Pacific,PRD-7260,Furniture,Tables,Meeting Table,3116.61,7,0.11,814.09
ORD-004654,2022-11-08,2022-11-09,First Class,CUS-9982,Nancy Johnson,Corporate,Australia,Brisbane,Brisbane,Asia Pacific,PRD-7521,Office Supplies,Binders,Presentation Binder,28.51,2,0.14,8.31
ORD-002535,2022-11-08,2022-11-14,Standard Class,CUS-4611,James Williams,Consumer,Argentina,La Plata,La Plata,South America,PRD-5347,Office Supplies,Paper,Cardstock,16.42,1,0.24,1.0
ORD-002979,2022-11-08,2022-11-13,First Class,CUS-5429,Emily Martinez,Consumer,Germany,Berlin,Berlin,Europe,PRD-1357,Office Supplies,Binders,3-Ring Binder,44.07,2,0.17,8.7
ORD-001548,2022-11-09,2022-11-10,Same Day,CUS-9276,Mary Williams,Corporate,Mexico,Mexico City,Mexico City,North America,PRD-6228,Office Supplies,Binders,Index Binder,77.05,5,0.29,8.35
ORD-004579,2022-11-09,2022-11-15,First Class,CUS-4292,Michael Smith,Home Office,Australia,Melbourne,Melbourne,Asia Pacific,PRD-2975,Office Supplies,Storage,Drawer Organizer,147.43,3,0.04,60.79
ORD-000441,2022-11-09,2022-11-13,Second Class,CUS-9952,James Jackson,Consumer,Brazil,Brasília,Brasília,South America,PRD-5635,Technology,Accessories,Webcam,45.25,1,0.03,3.16
ORD-002365,2022-11-09,2022-11-12,Standard Class,CUS-7661,James Wilson,Consumer,China,Chengdu,Chengdu,Asia Pacific,PRD-7727,Office Supplies,Paper,Legal Pad,243.4,10,0.03,59.2
ORD-001716,2022-11-09,2022-11-15,Second Class,CUS-5610,Nancy Brown,Consumer,United States,Phoenix,Phoenix,North America,PRD-0608,Technology,Accessories,Laptop Bag,234.58,3,0.13,35.13
ORD-003097,2022-11-09,2022-11-13,Standard Class,CUS-5049,Jane Miller,Corporate,Brazil,Fortaleza,Fortaleza,South America,PRD-1125,Technology,Phones,Samsung Galaxy S21,7246.4,10,0.09,-180.24
ORD-003592,2022-11-10,2022-11-14,Standard Class,CUS-2337,Emily Miller,Home Office,Argentina,Mendoza,Mendoza,South America,PRD-9753,Furniture,Furnishings,Desk Lamp,133.02,1,0.03,6.68
ORD-002489,2022-11-10,2022-11-12,Same Day,CUS-7806,Nancy Jackson,Home Office,Italy,Florence,Florence,Europe,PRD-5347,Office Supplies,Paper,Cardstock,178.14,6,0.07,33.27
ORD-001552,2022-11-10,2022-11-13,Same Day,CUS-3253,James Taylor,Home Office,Chile,Valparaíso,Valparaíso,South America,PRD-4485,Furniture,Chairs,Ergonomic Chair,3016.07,9,0.06,275.92
ORD-004599,2022-11-10,2022-11-14,Second Class,CUS-9438,David Miller,Consumer,France,Paris,Paris,Europe,PRD-1622,Office Supplies,Art,Pencils,264.9,7,0.22,67.29
ORD-002609,2022-11-10,2022-11-16,Same Day,CUS-7355,Emily Miller,Corporate,Canada,Montreal,Montreal,North America,PRD-4723,Technology,Computers,Dell Laptop,5717.78,4,0.22,653.0
ORD-003778,2022-11-10,2022-11-16,Standard Class,CUS-5021,Linda Miller,Consumer,Spain,Bilbao,Bilbao,Europe,PRD-9753,Furniture,Furnishings,Desk Lamp,1785.43,10,0.18,223.69
ORD-004698,2022-11-10,2022-11-15,Second Class,CUS-1623,Sarah Williams,Consumer,Italy,Rome,Rome,Europe,PRD-1357,Office Supplies,Binders,3-Ring Binder,43.2,2,0.11,8.1
ORD-003004,2022-11-11,2022-11-17,Second Class,CUS-6196,Linda Davis,Corporate,Chile,Concepción,Concepción,South America,PRD-5263,Technology,Phones,iPhone 13,2298.98,3,0.11,133.12
ORD-004171,2022-11-11,2022-11-13,Standard Class,CUS-6502,David Jones,Corporate,Canada,Montreal,Montreal,North America,PRD-9753,Furniture,Furnishings,Desk Lamp,1307.29,8,0.25,146.81
ORD-000825,2022-11-11,2022-11-14,Standard Class,CUS-1729,Emily Martinez,Consumer,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-0608,Technology,Accessories,Laptop Bag,362.44,7,0.14,17.38
ORD-004998,2022-11-11,2022-11-13,Standard Class,CUS-4411,Mary Miller,Corporate,Germany,Frankfurt,Frankfurt,Europe,PRD-7039,Technology,Phones,Google Pixel 6,5036.9,4,0.1,605.81
ORD-002352,2022-11-11,2022-11-15,Same Day,CUS-9197,William Garcia,Home Office,Germany,Cologne,Cologne,Europe,PRD-5911,Office Supplies,Binders,D-Ring Binder,22.78,1,0.1,5.26
ORD-004192,2022-11-12,2022-11-14,Second Class,CUS-1387,Sarah Jones,Consumer,India,Hyderabad,Hyderabad,Asia Pacific,PRD-4129,Furniture,Chairs,Conference Chair,1837.33,7,0.12,239.6
ORD-003249,2022-11-12,2022-11-19,First Class,CUS-4756,William Thomas,Consumer,Spain,Valencia,Valencia,Europe,PRD-7357,Office Supplies,Storage,Storage Box,402.39,8,0.18,72.68
ORD-002379,2022-11-12,2022-11-13,Second Class,CUS-8217,David Davis,Corporate,Canada,Calgary,Calgary,North America,PRD-5911,Office Supplies,Binders,D-Ring Binder,121.04,7,0.26,28.59
ORD-001205,2022-11-12,2022-11-18,Standard Class,CUS-3120,Mary Wilson,Home Office,France,Marseille,Marseille,Europe,PRD-8950,Office Supplies,Storage,Cabinet Organizer,162.66,3,0.16,34.15
ORD-000470,2022-11-12,2022-11-15,Same Day,CUS-1477,Sarah Miller,Home Office,China,Beijing,Beijing,Asia Pacific,PRD-1622,Office Supplies,Art,Pencils,290.8,10,0.11,82.39
ORD-002062,2022-11-12,2022-11-16,Standard Class,CUS-7563,Thomas Brown,Consumer,Mexico,Mexico City,Mexico City,North America,PRD-7039,Technology,Phones,Google Pixel 6,4428.49,3,0.0,545.82
ORD-004888,2022-11-12,2022-11-18,First Class,CUS-2639,Mary Brown,Corporate,Argentina,Córdoba,Córdoba,South America,PRD-2913,Technology,Phones,Motorola Edge,820.47,1,0.12,31.15
ORD-004145,2022-11-12,2022-11-18,Same Day,CUS-6414,William Anderson,Corporate,Canada,Ottawa,Ottawa,North America,PRD-4485,Furniture,Chairs,Ergonomic Chair,905.15,2,0.16,131.12
ORD-002261,2022-11-12,2022-11-17,Second Class,CUS-4969,Richard Martinez,Corporate,China,Guangzhou,Guangzhou,Asia Pacific,PRD-0692,Office Supplies,Paper,Copy Paper,17.85,1,0.19,3.58
ORD-004132,2022-11-13,2022-11-18,Same Day,CUS-3287,John Taylor,Consumer,United States,San Antonio,San Antonio,North America,PRD-4553,Technology,Phones,OnePlus 9,3588.38,3,0.17,370.68
ORD-002645,2022-11-13,2022-11-16,First Class,CUS-3715,Jane Martinez,Home Office,France,Lyon,Lyon,Europe,PRD-2119,Furniture,Furnishings,Wall Shelf,999.96,4,0.05,168.39
ORD-003193,2022-11-13,2022-11-18,Standard Class,CUS-6540,John Thomas,Corporate,United States,Los Angeles,Los Angeles,North America,PRD-8950,Office Supplies,Storage,Cabinet Organizer,150.98,3,0.26,23.66
ORD-004751,2022-11-13,2022-11-17,Same Day,CUS-2944,Sarah Smith,Home Office,Mexico,Tijuana,Tijuana,North America,PRD-1465,Technology,Computers,ASUS VivoBook,8213.22,6,0.13,688.0
ORD-001636,2022-11-13,2022-11-15,Second Class,CUS-1296,John Brown,Consumer,Canada,Ottawa,Ottawa,North America,PRD-7087,Furniture,Chairs,Gaming Chair,653.0,2,0.19,85.93
ORD-001031,2022-11-13,2022-11-20,Standard Class,CUS-3416,Robert Garcia,Home Office,France,Toulouse,Toulouse,Europe,PRD-7087,Furniture,Chairs,Gaming Chair,425.54,1,0.14,66.65
ORD-003959,2022-11-13,2022-11-14,First Class,CUS-2690,Emily Johnson,Consumer,Argentina,Rosario,Rosario,South America,PRD-2421,Furniture,Tables,Office Desk,4298.52,9,0.19,273.95
ORD-002479,2022-11-14,2022-11-16,Same Day,CUS-6666,Michael Davis,Consumer,Australia,Melbourne,Melbourne,Asia Pacific,PRD-7357,Office Supplies,Storage,Storage Box,261.38,9,0.23,49.17
ORD-002605,2022-11-14,2022-11-17,Same Day,CUS-7317,William Martinez,Consumer,United States,San Diego,San Diego,North America,PRD-4342,Furniture,Furnishings,Cabinet,1798.88,10,0.09,328.06
ORD-004447,2022-11-14,2022-11-21,Same Day,CUS-8025,Lisa Jackson,Home Office,Argentina,Buenos Aires,Buenos Aires,South America,PRD-2975,Office Supplies,Storage,Drawer Organizer,296.37,8,0.07,-26.3
ORD-003432,2022-11-14,2022-11-21,First Class,CUS-1172,Emily Smith,Home Office,China,Guangzhou,Guangzhou,Asia Pacific,PRD-1357,Office Supplies,Binders,3-Ring Binder,153.18,9,0.09,47.39
ORD-003730,2022-11-14,2022-11-21,Same Day,CUS-5426,William Taylor,Home Office,Japan,Fukuoka,Fukuoka,Asia Pacific,PRD-4129,Furniture,Chairs,Conference Chair,358.57,1,0.04,100.07
ORD-003800,2022-11-14,2022-11-18,Standard Class,CUS-5188,Patricia Anderson,Consumer,United Kingdom,Birmingham,Birmingham,Europe,PRD-2421,Furniture,Tables,Office Desk,1699.76,2,0.06,374.54
ORD-004666,2022-11-14,2022-11-18,First Class,CUS-7341,Linda Brown,Corporate,India,Delhi,Delhi,Asia Pacific,PRD-8531,Technology,Accessories,Wireless Mouse,435.03,10,0.23,29.67
ORD-000483,2022-11-14,2022-11-20,First Class,CUS-7423,Sarah Wilson,Corporate,Argentina,Córdoba,Córdoba,South America,PRD-2913,Technology,Phones,Motorola Edge,6309.84,9,0.22,242.27
ORD-001378,2022-11-14,2022-11-21,Standard Class,CUS-8696,Jane Thomas,Home Office,Italy,Turin,Turin,Europe,PRD-7708,Office Supplies,Binders,Zip Binder,195.87,10,0.13,29.86
ORD-002466,2022-11-14,2022-11-19,Same Day,CUS-5922,Emily Thomas,Corporate,Australia,Melbourne,Melbourne,Asia Pacific,PRD-6228,Office Supplies,Binders,Index Binder,25.84,2,0.11,9.39
ORD-004120,2022-11-15,2022-11-21,Same Day,CUS-2245,David Garcia,Consumer,Chile,Antofagasta,Antofagasta,South America,PRD-1612,Office Supplies,Storage,Shelf,310.87,7,0.04,50.21
ORD-004892,2022-11-15,2022-11-16,Same Day,CUS-3685,William Thomas,Home Office,Brazil,Salvador,Salvador,South America,PRD-2975,Office Supplies,Storage,Drawer Organizer,44.9,1,0.03,4.32
ORD-004636,2022-11-15,2022-11-21,First Class,CUS-6064,Richard Moore,Corporate,Mexico,Monterrey,Monterrey,North America,PRD-0692,Office Supplies,Paper,Copy Paper,61.88,3,0.3,5.94
ORD-003510,2022-11-15,2022-11-18,Second Class,CUS-5417,Linda Miller,Home Office,Australia,Adelaide,Adelaide,Asia Pacific,PRD-4553,Technology,Phones,OnePlus 9,671.62,1,0.13,57.85
ORD-004784,2022-11-15,2022-11-18,First Class,CUS-9133,Michael Thomas,Corporate,Canada,Toronto,Toronto,North America,PRD-3103,Office Supplies,Art,Markers,33.24,1,0.1,8.68
ORD-002988,2022-11-15,2022-11-22,Same Day,CUS-5954,Jane Jackson,Corporate,Italy,Milan,Milan,Europe,PRD-1612,Office Supplies,Storage,Shelf,278.59,5,0.18,-16.47
ORD-002329,2022-11-15,2022-11-16,Same Day,CUS-9799,Sarah Wilson,Home Office,France,Lyon,Lyon,Europe,PRD-2650,Office Supplies,Storage,File Box,506.22,7,0.06,131.43
ORD-002359,2022-11-15,2022-11-20,Standard Class,CUS-7310,Robert Rodriguez,Corporate,Mexico,Mexico City,Mexico City,North America,PRD-7521,Office Supplies,Binders,Presentation Binder,145.59,7,0.11,30.97
ORD-004546,2022-11-16,2022-11-22,Standard Class,CUS-1112,Richard Smith,Home Office,Argentina,Rosario,Rosario,South America,PRD-6424,Furniture,Chairs,Executive Chair,315.34,1,0.11,19.06
ORD-003181,2022-11-16,2022-11-17,Same Day,CUS-5027,James Johnson,Consumer,Chile,Valparaíso,Valparaíso,South America,PRD-4553,Technology,Phones,OnePlus 9,4064.36,6,0.07,248.27
ORD-003795,2022-11-16,2022-11-23,First Class,CUS-2222,William Brown,Home Office,Australia,Sydney,Sydney,Asia Pacific,PRD-0739,Furniture,Chairs,Office Chair,3279.72,10,0.1,602.39
ORD-004121,2022-11-16,2022-11-20,Same Day,CUS-1694,Thomas Brown,Corporate,Germany,Hamburg,Hamburg,Europe,PRD-7260,Furniture,Tables,Meeting Table,4966.32,6,0.12,1104.51
ORD-003484,2022-11-16,2022-11-18,First Class,CUS-2983,Mary Thomas,Home Office,Chile,La Serena,La Serena,South America,PRD-5769,Technology,Accessories,Keyboard,332.77,6,0.11,26.53
ORD-002733,2022-11-17,2022-11-23,Same Day,CUS-9763,Nancy Anderson,Consumer,India,Chennai,Chennai,Asia Pacific,PRD-5620,Technology,Accessories,USB Cable,354.12,6,0.06,35.53
ORD-001747,2022-11-17,2022-11-18,Second Class,CUS-3723,Jane Smith,Consumer,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-3599,Furniture,Tables,Standing Desk,2356.56,6,0.07,269.87
ORD-002984,2022-11-17,2022-11-19,Standard Class,CUS-2009,William Jones,Consumer,United Kingdom,Glasgow,Glasgow,Europe,PRD-1357,Office Supplies,Binders,3-Ring Binder,194.12,8,0.07,68.85
ORD-003201,2022-11-18,2022-11-22,Same Day,CUS-1259,Nancy Martinez,Corporate,Chile,La Serena,La Serena,South America,PRD-9402,Office Supplies,Paper,Notebook,61.67,5,0.27,5.21
ORD-000214,2022-11-18,2022-11-20,Second Class,CUS-7161,James Taylor,Corporate,Argentina,Rosario,Rosario,South America,PRD-8950,Office Supplies,Storage,Cabinet Organizer,294.24,8,0.07,-18.9
ORD-004527,2022-11-18,2022-11-24,Same Day,CUS-6907,Patricia Johnson,Corporate,India,Hyderabad,Hyderabad,Asia Pacific,PRD-6662,Technology,Computers,Lenovo ThinkPad,10877.76,8,0.18,654.55
ORD-004168,2022-11-18,2022-11-25,Standard Class,CUS-6498,Nancy Brown,Corporate,Mexico,Guadalajara,Guadalajara,North America,PRD-5726,Office Supplies,Art,Pens,83.66,3,0.11,18.59
ORD-002346,2022-11-18,2022-11-19,Second Class,CUS-8337,James Taylor,Home Office,Mexico,Mexico City,Mexico City,North America,PRD-7495,Office Supplies,Art,Art Supplies,41.95,1,0.05,9.19
ORD-004889,2022-11-18,2022-11-24,Same Day,CUS-5557,Emily Thomas,Corporate,Italy,Naples,Naples,Europe,PRD-6662,Technology,Computers,Lenovo ThinkPad,13142.12,9,0.16,592.63
ORD-004304,2022-11-19,2022-11-25,Same Day,CUS-5410,Jane Smith,Home Office,Canada,Vancouver,Vancouver,North America,PRD-2650,Office Supplies,Storage,File Box,386.16,6,0.11,130.58
ORD-003333,2022-11-19,2022-11-21,Same Day,CUS-3567,Lisa Davis,Corporate,China,Shanghai,Shanghai,Asia Pacific,PRD-7087,Furniture,Chairs,Gaming Chair,1237.77,4,0.24,148.92
ORD-004686,2022-11-19,2022-11-26,Standard Class,CUS-1230,Patricia Davis,Corporate,Mexico,Monterrey,Monterrey,North America,PRD-2421,Furniture,Tables,Office Desk,2269.54,3,0.15,368.52
ORD-000904,2022-11-19,2022-11-25,Standard Class,CUS-8775,Linda Wilson,Home Office,United States,Chicago,Chicago,North America,PRD-3714,Furniture,Tables,Conference Table,632.53,1,0.12,132.03
ORD-003325,2022-11-19,2022-11-20,Standard Class,CUS-1851,Nancy Rodriguez,Home Office,Germany,Frankfurt,Frankfurt,Europe,PRD-0739,Furniture,Chairs,Office Chair,3565.44,6,0.01,849.3
ORD-000844,2022-11-19,2022-11-20,Second Class,CUS-7400,Patricia Jones,Corporate,China,Guangzhou,Guangzhou,Asia Pacific,PRD-7260,Furniture,Tables,Meeting Table,1714.38,3,0.19,296.32
ORD-003039,2022-11-19,2022-11-21,Second Class,CUS-7041,Jane Brown,Home Office,Argentina,La Plata,La Plata,South America,PRD-1465,Technology,Computers,ASUS VivoBook,6469.46,6,0.07,276.0
ORD-001690,2022-11-19,2022-11-21,Standard Class,CUS-3835,Lisa Rodriguez,Consumer,United States,Phoenix,Phoenix,North America,PRD-5726,Office Supplies,Art,Pens,166.34,6,0.24,26.39
ORD-002937,2022-11-20,2022-11-24,Standard Class,CUS-9851,Mary Brown,Home Office,Japan,Osaka,Osaka,Asia Pacific,PRD-9908,Furniture,Furnishings,Bookshelf,703.01,5,0.02,154.49
ORD-000025,2022-11-20,2022-11-27,Second Class,CUS-5345,David Anderson,Home Office,United States,San Diego,San Diego,North America,PRD-1357,Office Supplies,Binders,3-Ring Binder,94.72,6,0.16,28.38
ORD-002610,2022-11-20,2022-11-26,Second Class,CUS-3567,David Miller,Corporate,Mexico,Mexico City,Mexico City,North America,PRD-2119,Furniture,Furnishings,Wall Shelf,366.39,2,0.16,36.74
ORD-004710,2022-11-21,2022-11-26,First Class,CUS-9413,Robert Brown,Corporate,Brazil,Fortaleza,Fortaleza,South America,PRD-7260,Furniture,Tables,Meeting Table,719.9,2,0.18,45.49
ORD-004505,2022-11-21,2022-11-25,First Class,CUS-2067,John Thomas,Home Office,China,Shenzhen,Shenzhen,Asia Pacific,PRD-6662,Technology,Computers,Lenovo ThinkPad,8243.7,6,0.11,601.64
ORD-004689,2022-11-21,2022-11-22,Second Class,CUS-3037,Michael Miller,Corporate,Chile,Valparaíso,Valparaíso,South America,PRD-1125,Technology,Phones,Samsung Galaxy S21,4258.29,6,0.23,269.85
ORD-000247,2022-11-21,2022-11-23,Same Day,CUS-1273,Michael Smith,Consumer,Chile,La Serena,La Serena,South America,PRD-4342,Furniture,Furnishings,Cabinet,703.64,5,0.08,76.26
ORD-003101,2022-11-21,2022-11-22,Same Day,CUS-2458,Lisa Wilson,Home Office,Chile,Antofagasta,Antofagasta,South America,PRD-5635,Technology,Accessories,Webcam,87.23,2,0.07,7.02
ORD-000601,2022-11-21,2022-11-26,Same Day,CUS-7025,Mary Smith,Home Office,Argentina,Córdoba,Córdoba,South America,PRD-4485,Furniture,Chairs,Ergonomic Chair,2297.07,7,0.11,-79.98
ORD-001523,2022-11-22,2022-11-28,Same Day,CUS-2035,Nancy Jackson,Corporate,United States,Phoenix,Phoenix,North America,PRD-4129,Furniture,Chairs,Conference Chair,765.21,2,0.09,128.62
ORD-002104,2022-11-22,2022-11-28,First Class,CUS-5093,David Martinez,Home Office,France,Lyon,Lyon,Europe,PRD-7357,Office Supplies,Storage,Storage Box,70.59,1,0.07,19.06
ORD-002035,2022-11-22,2022-11-29,Same Day,CUS-1746,Mary Rodriguez,Consumer,Brazil,São Paulo,São Paulo,South America,PRD-6424,Furniture,Chairs,Executive Chair,1658.98,7,0.18,93.74
ORD-004059,2022-11-22,2022-11-29,Second Class,CUS-2611,James Johnson,Consumer,Germany,Frankfurt,Frankfurt,Europe,PRD-5263,Technology,Phones,iPhone 13,12446.04,10,0.14,1073.66
ORD-003530,2022-11-22,2022-11-26,Standard Class,CUS-2045,William Martinez,Home Office,Argentina,Mendoza,Mendoza,South America,PRD-0739,Furniture,Chairs,Office Chair,953.6,3,0.12,45.93
ORD-004098,2022-11-23,2022-11-24,First Class,CUS-2424,Robert Miller,Corporate,Italy,Florence,Florence,Europe,PRD-0608,Technology,Accessories,Laptop Bag,183.87,3,0.25,8.52
ORD-000282,2022-11-23,2022-11-26,Standard Class,CUS-2525,William Jackson,Home Office,United States,Philadelphia,Philadelphia,North America,PRD-2734,Technology,Computers,HP Desktop,2167.8,1,0.02,298.19
ORD-000271,2022-11-23,2022-11-28,First Class,CUS-4813,Sarah Brown,Home Office,United Kingdom,Birmingham,Birmingham,Europe,PRD-1465,Technology,Computers,ASUS VivoBook,10583.09,5,0.13,947.92
ORD-004792,2022-11-23,2022-11-24,Standard Class,CUS-6279,Thomas Smith,Home Office,Argentina,Rosario,Rosario,South America,PRD-3714,Furniture,Tables,Conference Table,2712.37,6,0.14,192.54
ORD-004380,2022-11-23,2022-11-24,Second Class,CUS-2833,John Taylor,Corporate,United States,Los Angeles,Los Angeles,North America,PRD-6228,Office Supplies,Binders,Index Binder,132.22,10,0.3,19.08
ORD-002140,2022-11-23,2022-11-30,Same Day,CUS-2927,Patricia Jackson,Corporate,Brazil,Rio de Janeiro,Rio de Janeiro,South America,PRD-0692,Office Supplies,Paper,Copy Paper,71.5,4,0.26,-2.98
ORD-003861,2022-11-23,2022-11-26,Same Day,CUS-9126,Robert Miller,Consumer,United States,Dallas,Dallas,North America,PRD-4129,Furniture,Chairs,Conference Chair,3750.02,10,0.05,1072.23
